dataset,setting,partition,source_split,source_row
KIBA,cold_drug,train,source_train,47478
KIBA,cold_drug,train,source_train,47846
KIBA,cold_drug,train,source_train,47560
KIBA,cold_drug,train,source_train,47532
KIBA,cold_drug,train,source_train,47637
KIBA,cold_drug,train,source_train,47561
KIBA,cold_drug,train,source_train,47531
KIBA,cold_drug,train,source_train,47562
KIBA,cold_drug,train,source_train,47507
KIBA,cold_drug,train,source_train,47948
KIBA,cold_drug,train,source_train,47678
KIBA,cold_drug,train,source_train,47514
KIBA,cold_drug,train,source_train,47919
KIBA,cold_drug,train,source_train,47553
KIBA,cold_drug,train,source_train,47935
KIBA,cold_drug,train,source_train,47936
KIBA,cold_drug,train,source_train,47937
KIBA,cold_drug,train,source_train,47822
KIBA,cold_drug,train,source_train,47869
KIBA,cold_drug,train,source_train,47823
KIBA,cold_drug,train,source_train,47870
KIBA,cold_drug,train,source_train,47941
KIBA,cold_drug,train,source_train,47954
KIBA,cold_drug,train,source_train,47953
KIBA,cold_drug,train,source_train,47840
KIBA,cold_drug,train,source_train,47946
KIBA,cold_drug,train,source_train,47839
KIBA,cold_drug,train,source_train,47871
KIBA,cold_drug,train,source_train,47902
KIBA,cold_drug,train,source_train,47943
KIBA,cold_drug,train,source_train,47942
KIBA,cold_drug,train,source_train,47956
KIBA,cold_drug,train,source_train,47955
KIBA,cold_drug,train,source_train,47947
KIBA,cold_drug,train,source_train,47652
KIBA,cold_drug,train,source_train,47957
KIBA,cold_drug,train,source_train,47826
KIBA,cold_drug,train,source_train,47885
KIBA,cold_drug,train,source_train,47877
KIBA,cold_drug,train,source_train,47878
KIBA,cold_drug,train,source_train,47874
KIBA,cold_drug,train,source_train,47876
KIBA,cold_drug,train,source_train,47881
KIBA,cold_drug,train,source_train,47867
KIBA,cold_drug,train,source_train,47906
KIBA,cold_drug,train,source_train,47903
KIBA,cold_drug,train,source_train,47883
KIBA,cold_drug,train,source_train,47884
KIBA,cold_drug,train,source_train,47882
KIBA,cold_drug,train,source_train,47831
KIBA,cold_drug,train,source_train,47784
KIBA,cold_drug,train,source_train,47541
KIBA,cold_drug,train,source_train,47512
KIBA,cold_drug,train,source_train,47713
KIBA,cold_drug,train,source_train,47676
KIBA,cold_drug,train,source_train,47714
KIBA,cold_drug,train,source_train,47783
KIBA,cold_drug,train,source_train,47572
KIBA,cold_drug,train,source_train,47665
KIBA,cold_drug,train,source_train,47474
KIBA,cold_drug,train,source_train,47543
KIBA,cold_drug,train,source_train,47650
KIBA,cold_drug,train,source_train,47781
KIBA,cold_drug,train,source_train,47651
KIBA,cold_drug,train,source_train,47924
KIBA,cold_drug,train,source_train,47844
KIBA,cold_drug,train,source_train,47963
KIBA,cold_drug,train,source_train,47820
KIBA,cold_drug,train,source_train,47962
KIBA,cold_drug,train,source_train,47634
KIBA,cold_drug,train,source_train,47758
KIBA,cold_drug,train,source_train,47587
KIBA,cold_drug,train,source_train,47642
KIBA,cold_drug,train,source_train,47563
KIBA,cold_drug,train,source_train,47683
KIBA,cold_drug,train,source_train,47682
KIBA,cold_drug,train,source_train,47556
KIBA,cold_drug,train,source_train,47922
KIBA,cold_drug,train,source_train,47645
KIBA,cold_drug,train,source_train,47850
KIBA,cold_drug,train,source_train,47849
KIBA,cold_drug,train,source_train,47889
KIBA,cold_drug,train,source_train,47888
KIBA,cold_drug,train,source_train,47576
KIBA,cold_drug,train,source_train,47577
KIBA,cold_drug,train,source_train,47887
KIBA,cold_drug,train,source_train,47939
KIBA,cold_drug,train,source_train,47689
KIBA,cold_drug,train,source_train,47923
KIBA,cold_drug,train,source_train,47564
KIBA,cold_drug,train,source_train,47486
KIBA,cold_drug,train,source_train,47655
KIBA,cold_drug,train,source_train,47702
KIBA,cold_drug,train,source_train,47700
KIBA,cold_drug,train,source_train,47701
KIBA,cold_drug,train,source_train,47494
KIBA,cold_drug,train,source_train,47640
KIBA,cold_drug,train,source_train,47641
KIBA,cold_drug,train,source_train,47717
KIBA,cold_drug,train,source_train,47554
KIBA,cold_drug,train,source_train,47477
KIBA,cold_drug,train,source_train,47489
KIBA,cold_drug,train,source_train,47544
KIBA,cold_drug,train,source_train,47540
KIBA,cold_drug,train,source_train,47529
KIBA,cold_drug,train,source_train,47505
KIBA,cold_drug,train,source_train,47841
KIBA,cold_drug,train,source_train,47626
KIBA,cold_drug,train,source_train,47566
KIBA,cold_drug,train,source_train,47921
KIBA,cold_drug,train,source_train,47496
KIBA,cold_drug,train,source_train,47549
KIBA,cold_drug,train,source_train,47548
KIBA,cold_drug,train,source_train,47755
KIBA,cold_drug,train,source_train,47819
KIBA,cold_drug,train,source_train,47960
KIBA,cold_drug,train,source_train,47627
KIBA,cold_drug,train,source_train,47610
KIBA,cold_drug,train,source_train,47586
KIBA,cold_drug,train,source_train,47583
KIBA,cold_drug,train,source_train,47584
KIBA,cold_drug,train,source_train,47578
KIBA,cold_drug,train,source_train,47585
KIBA,cold_drug,train,source_train,47580
KIBA,cold_drug,train,source_train,47818
KIBA,cold_drug,train,source_train,47515
KIBA,cold_drug,train,source_train,47537
KIBA,cold_drug,train,source_train,47965
KIBA,cold_drug,train,source_train,47508
KIBA,cold_drug,train,source_train,47715
KIBA,cold_drug,train,source_train,47716
KIBA,cold_drug,train,source_train,47673
KIBA,cold_drug,train,source_train,47674
KIBA,cold_drug,train,source_train,47611
KIBA,cold_drug,train,source_train,47772
KIBA,cold_drug,train,source_train,47614
KIBA,cold_drug,train,source_train,47616
KIBA,cold_drug,train,source_train,47624
KIBA,cold_drug,train,source_train,47817
KIBA,cold_drug,train,source_train,47726
KIBA,cold_drug,train,source_train,47904
KIBA,cold_drug,train,source_train,47695
KIBA,cold_drug,train,source_train,47696
KIBA,cold_drug,train,source_train,47697
KIBA,cold_drug,train,source_train,47920
KIBA,cold_drug,train,source_train,47863
KIBA,cold_drug,train,source_train,47668
KIBA,cold_drug,train,source_train,47745
KIBA,cold_drug,train,source_train,47631
KIBA,cold_drug,train,source_train,47629
KIBA,cold_drug,train,source_train,47628
KIBA,cold_drug,train,source_train,47836
KIBA,cold_drug,train,source_train,47897
KIBA,cold_drug,train,source_train,47786
KIBA,cold_drug,train,source_train,47787
KIBA,cold_drug,train,source_train,47517
KIBA,cold_drug,train,source_train,47625
KIBA,cold_drug,train,source_train,47761
KIBA,cold_drug,train,source_train,47853
KIBA,cold_drug,train,source_train,47792
KIBA,cold_drug,train,source_train,47821
KIBA,cold_drug,train,source_train,47854
KIBA,cold_drug,train,source_train,47788
KIBA,cold_drug,train,source_train,47798
KIBA,cold_drug,train,source_train,47797
KIBA,cold_drug,train,source_train,47799
KIBA,cold_drug,train,source_train,47646
KIBA,cold_drug,train,source_train,47796
KIBA,cold_drug,train,source_train,47926
KIBA,cold_drug,train,source_train,47909
KIBA,cold_drug,train,source_train,47633
KIBA,cold_drug,train,source_train,47861
KIBA,cold_drug,train,source_train,47488
KIBA,cold_drug,train,source_train,47595
KIBA,cold_drug,train,source_train,47930
KIBA,cold_drug,train,source_train,47932
KIBA,cold_drug,train,source_train,47814
KIBA,cold_drug,train,source_train,47812
KIBA,cold_drug,train,source_train,47807
KIBA,cold_drug,train,source_train,47808
KIBA,cold_drug,train,source_train,47809
KIBA,cold_drug,train,source_train,47815
KIBA,cold_drug,train,source_train,47802
KIBA,cold_drug,train,source_train,47791
KIBA,cold_drug,train,source_train,47777
KIBA,cold_drug,train,source_train,47768
KIBA,cold_drug,train,source_train,47723
KIBA,cold_drug,train,source_train,47746
KIBA,cold_drug,train,source_train,47765
KIBA,cold_drug,train,source_train,47766
KIBA,cold_drug,train,source_train,47764
KIBA,cold_drug,train,source_train,47748
KIBA,cold_drug,train,source_train,47760
KIBA,cold_drug,train,source_train,47609
KIBA,cold_drug,train,source_train,47747
KIBA,cold_drug,train,source_train,47980
KIBA,cold_drug,train,source_train,47951
KIBA,cold_drug,train,source_train,47597
KIBA,cold_drug,train,source_train,47653
KIBA,cold_drug,train,source_train,47658
KIBA,cold_drug,train,source_train,47475
KIBA,cold_drug,train,source_train,47952
KIBA,cold_drug,train,source_train,47594
KIBA,cold_drug,train,source_train,47848
KIBA,cold_drug,train,source_train,47722
KIBA,cold_drug,train,source_train,47487
KIBA,cold_drug,train,source_train,47606
KIBA,cold_drug,train,source_train,47509
KIBA,cold_drug,train,source_train,47635
KIBA,cold_drug,train,source_train,47810
KIBA,cold_drug,train,source_train,47893
KIBA,cold_drug,train,source_train,47975
KIBA,cold_drug,train,source_train,47571
KIBA,cold_drug,train,source_train,47657
KIBA,cold_drug,train,source_train,47622
KIBA,cold_drug,train,source_train,47898
KIBA,cold_drug,train,source_train,47899
KIBA,cold_drug,train,source_train,47774
KIBA,cold_drug,train,source_train,47967
KIBA,cold_drug,train,source_train,47591
KIBA,cold_drug,train,source_train,47504
KIBA,cold_drug,train,source_train,47596
KIBA,cold_drug,train,source_train,47510
KIBA,cold_drug,train,source_train,47664
KIBA,cold_drug,train,source_train,47476
KIBA,cold_drug,train,source_train,47741
KIBA,cold_drug,train,source_train,47894
KIBA,cold_drug,train,source_train,47834
KIBA,cold_drug,train,source_train,47833
KIBA,cold_drug,train,source_train,47925
KIBA,cold_drug,train,source_train,47669
KIBA,cold_drug,train,source_train,47643
KIBA,cold_drug,train,source_train,47519
KIBA,cold_drug,train,source_train,47523
KIBA,cold_drug,train,source_train,47522
KIBA,cold_drug,train,source_train,47670
KIBA,cold_drug,train,source_train,47550
KIBA,cold_drug,train,source_train,47648
KIBA,cold_drug,train,source_train,47574
KIBA,cold_drug,train,source_train,47620
KIBA,cold_drug,train,source_train,47607
KIBA,cold_drug,train,source_train,47599
KIBA,cold_drug,train,source_train,47484
KIBA,cold_drug,train,source_train,47972
KIBA,cold_drug,train,source_train,47567
KIBA,cold_drug,train,source_train,47623
KIBA,cold_drug,train,source_train,47856
KIBA,cold_drug,train,source_train,47976
KIBA,cold_drug,train,source_train,47913
KIBA,cold_drug,train,source_train,47974
KIBA,cold_drug,train,source_train,47757
KIBA,cold_drug,train,source_train,47958
KIBA,cold_drug,train,source_train,47858
KIBA,cold_drug,train,source_train,47602
KIBA,cold_drug,train,source_train,47911
KIBA,cold_drug,train,source_train,47661
KIBA,cold_drug,train,source_train,47656
KIBA,cold_drug,train,source_train,47859
KIBA,cold_drug,train,source_train,47707
KIBA,cold_drug,train,source_train,47705
KIBA,cold_drug,train,source_train,47845
KIBA,cold_drug,train,source_train,47706
KIBA,cold_drug,train,source_train,47708
KIBA,cold_drug,train,source_train,47710
KIBA,cold_drug,train,source_train,47687
KIBA,cold_drug,train,source_train,47686
KIBA,cold_drug,train,source_train,47719
KIBA,cold_drug,train,source_train,47721
KIBA,cold_drug,train,source_train,47813
KIBA,cold_drug,train,source_train,47759
KIBA,cold_drug,train,source_train,47803
KIBA,cold_drug,train,source_train,47895
KIBA,cold_drug,train,source_train,47890
KIBA,cold_drug,train,source_train,47771
KIBA,cold_drug,train,source_train,90058
KIBA,cold_drug,train,source_train,90021
KIBA,cold_drug,train,source_train,90135
KIBA,cold_drug,train,source_train,90160
KIBA,cold_drug,train,source_train,90136
KIBA,cold_drug,train,source_train,90140
KIBA,cold_drug,train,source_train,90181
KIBA,cold_drug,train,source_train,90137
KIBA,cold_drug,train,source_train,90138
KIBA,cold_drug,train,source_train,90139
KIBA,cold_drug,train,source_train,90157
KIBA,cold_drug,train,source_train,90156
KIBA,cold_drug,train,source_train,90148
KIBA,cold_drug,train,source_train,90147
KIBA,cold_drug,train,source_train,90149
KIBA,cold_drug,train,source_train,90145
KIBA,cold_drug,train,source_train,90146
KIBA,cold_drug,train,source_train,90152
KIBA,cold_drug,train,source_train,90153
KIBA,cold_drug,train,source_train,90158
KIBA,cold_drug,train,source_train,90163
KIBA,cold_drug,train,source_train,90164
KIBA,cold_drug,train,source_train,90167
KIBA,cold_drug,train,source_train,90166
KIBA,cold_drug,train,source_train,90168
KIBA,cold_drug,train,source_train,90169
KIBA,cold_drug,train,source_train,90170
KIBA,cold_drug,train,source_train,90165
KIBA,cold_drug,train,source_train,90178
KIBA,cold_drug,train,source_train,90176
KIBA,cold_drug,train,source_train,90177
KIBA,cold_drug,train,source_train,90175
KIBA,cold_drug,train,source_train,90171
KIBA,cold_drug,train,source_train,90219
KIBA,cold_drug,train,source_train,90229
KIBA,cold_drug,train,source_train,90232
KIBA,cold_drug,train,source_train,90231
KIBA,cold_drug,train,source_train,90233
KIBA,cold_drug,train,source_train,90240
KIBA,cold_drug,train,source_train,90242
KIBA,cold_drug,train,source_train,90241
KIBA,cold_drug,train,source_train,90244
KIBA,cold_drug,train,source_train,90246
KIBA,cold_drug,train,source_train,90247
KIBA,cold_drug,train,source_train,90251
KIBA,cold_drug,train,source_train,90254
KIBA,cold_drug,train,source_train,90256
KIBA,cold_drug,train,source_train,90255
KIBA,cold_drug,train,source_train,90257
KIBA,cold_drug,train,source_train,90258
KIBA,cold_drug,train,source_train,90259
KIBA,cold_drug,train,source_train,90260
KIBA,cold_drug,train,source_train,90261
KIBA,cold_drug,train,source_train,90263
KIBA,cold_drug,train,source_train,90264
KIBA,cold_drug,train,source_train,90265
KIBA,cold_drug,train,source_train,90267
KIBA,cold_drug,train,source_train,90270
KIBA,cold_drug,train,source_train,90269
KIBA,cold_drug,train,source_train,90235
KIBA,cold_drug,train,source_train,90234
KIBA,cold_drug,train,source_train,90239
KIBA,cold_drug,train,source_train,90238
KIBA,cold_drug,train,source_train,90237
KIBA,cold_drug,train,source_train,90236
KIBA,cold_drug,train,source_train,90262
KIBA,cold_drug,train,source_train,90275
KIBA,cold_drug,train,source_train,90277
KIBA,cold_drug,train,source_train,90278
KIBA,cold_drug,train,source_train,90150
KIBA,cold_drug,train,source_train,90272
KIBA,cold_drug,train,source_train,90274
KIBA,cold_drug,train,source_train,90151
KIBA,cold_drug,train,source_train,90281
KIBA,cold_drug,train,source_train,90280
KIBA,cold_drug,train,source_train,90293
KIBA,cold_drug,train,source_train,90296
KIBA,cold_drug,train,source_train,90304
KIBA,cold_drug,train,source_train,90297
KIBA,cold_drug,train,source_train,90301
KIBA,cold_drug,train,source_train,90302
KIBA,cold_drug,train,source_train,90303
KIBA,cold_drug,train,source_train,90283
KIBA,cold_drug,train,source_train,90305
KIBA,cold_drug,train,source_train,90306
KIBA,cold_drug,train,source_train,90179
KIBA,cold_drug,train,source_train,90180
KIBA,cold_drug,train,source_train,90199
KIBA,cold_drug,train,source_train,90307
KIBA,cold_drug,train,source_train,90300
KIBA,cold_drug,train,source_train,90299
KIBA,cold_drug,train,source_train,90326
KIBA,cold_drug,train,source_train,90327
KIBA,cold_drug,train,source_train,90316
KIBA,cold_drug,train,source_train,90284
KIBA,cold_drug,train,source_train,90298
KIBA,cold_drug,train,source_train,90308
KIBA,cold_drug,train,source_train,90212
KIBA,cold_drug,train,source_train,90312
KIBA,cold_drug,train,source_train,90276
KIBA,cold_drug,train,source_train,90313
KIBA,cold_drug,train,source_train,90319
KIBA,cold_drug,train,source_train,90310
KIBA,cold_drug,train,source_train,90315
KIBA,cold_drug,train,source_train,90320
KIBA,cold_drug,train,source_train,90317
KIBA,cold_drug,train,source_train,90318
KIBA,cold_drug,train,source_train,90287
KIBA,cold_drug,train,source_train,90288
KIBA,cold_drug,train,source_train,90172
KIBA,cold_drug,train,source_train,90174
KIBA,cold_drug,train,source_train,90188
KIBA,cold_drug,train,source_train,90309
KIBA,cold_drug,train,source_train,90323
KIBA,cold_drug,train,source_train,90324
KIBA,cold_drug,train,source_train,90295
KIBA,cold_drug,train,source_train,90325
KIBA,cold_drug,train,source_train,90329
KIBA,cold_drug,train,source_train,90328
KIBA,cold_drug,train,source_train,90194
KIBA,cold_drug,train,source_train,90186
KIBA,cold_drug,train,source_train,90223
KIBA,cold_drug,train,source_train,90228
KIBA,cold_drug,train,source_train,90182
KIBA,cold_drug,train,source_train,90209
